Transaction_id,amount,currency,Transaction_type,payment_method,payment_status,customer_id,Transaction_Date
4686,2957,GBP,Purchase,PayPal,Pending,8201,2024-07-13
4687,739,USD,Refund,PayPal,Completed,5605,2020-04-03
4688,2690,EUR,Refund,Debit Card,Pending,10223,2023-07-01
4689,1855,GBP,Refund,PayPal,Completed,10244,2022-12-06
4690,1403,USD,Refund,Debit Card,Refunded,7507,2023-08-23
4691,3018,GBP,Purchase,Debit Card,Pending,10807,2021-01-18
4692,1236,USD,Purchase,PayPal,Completed,1711,2023-03-15
4693,208,EUR,Purchase,Debit Card,Refunded,6292,2020-11-28
4694,3015,USD,Purchase,Debit Card,Completed,9625,2023-09-01
4695,1851,EUR,Refund,PayPal,Completed,1738,2021-03-15
4696,2228,USD,Refund,Debit Card,Refunded,9617,2021-03-28
4697,3713,USD,Refund,Debit Card,Refunded,10351,2024-03-13
4698,3680,USD,Purchase,Credit Card,Completed,5164,2023-12-30
4699,3887,GBP,Purchase,PayPal,Pending,8748,2020-05-01
4700,1936,EUR,Refund,Credit Card,Completed,6624,2024-08-16
4701,3737,EUR,Refund,Debit Card,Completed,1294,2022-04-16
4702,3627,EUR,Refund,PayPal,Pending,858,2023-08-21
4703,2285,USD,Refund,Credit Card,Completed,6306,2021-05-08
4704,2785,EUR,Purchase,Credit Card,Refunded,2078,2022-05-15
4705,4774,USD,Purchase,PayPal,Refunded,3582,2022-04-05
4706,2288,GBP,Purchase,PayPal,Refunded,7291,2023-09-24
4707,4658,USD,Purchase,Credit Card,Refunded,6730,2023-10-03
4708,4929,USD,Refund,Credit Card,Pending,10604,2021-12-06
4709,52,GBP,Purchase,PayPal,Refunded,5806,2022-07-22
4710,2992,EUR,Refund,Credit Card,Refunded,7573,2021-11-12
4711,1853,USD,Refund,PayPal,Completed,2007,2021-02-10
4712,4904,USD,Refund,Credit Card,Pending,9700,2023-09-08
4713,561,EUR,Purchase,Credit Card,Pending,1730,2020-12-04
4714,540,USD,Refund,PayPal,Pending,253,2021-03-15
4715,3953,GBP,Refund,PayPal,Refunded,1725,2022-06-16
4716,1236,USD,Purchase,Debit Card,Pending,10804,2023-05-14
4717,3856,GBP,Purchase,Credit Card,Refunded,4757,2023-04-15
4718,2610,GBP,Refund,Credit Card,Completed,8862,2023-03-19
4719,1721,GBP,Refund,Credit Card,Pending,2506,2020-10-09
4720,717,USD,Purchase,Credit Card,Completed,9800,2020-09-30
4721,2830,GBP,Refund,Debit Card,Refunded,10987,2021-11-28
4722,3583,GBP,Refund,Debit Card,Pending,2869,2020-11-27
4723,245,GBP,Purchase,Credit Card,Refunded,1180,2020-10-05
4724,1966,USD,Purchase,Debit Card,Pending,6481,2021-09-11
4725,3392,GBP,Purchase,Debit Card,Completed,7359,2021-03-22
4726,2146,EUR,Refund,PayPal,Pending,26,2024-05-28
4727,1103,GBP,Refund,PayPal,Pending,3600,2022-03-07
4728,4777,USD,Refund,PayPal,Completed,8579,2021-11-17
4729,3814,EUR,Refund,PayPal,Completed,9197,2022-01-21
4730,3618,GBP,Refund,Credit Card,Pending,1799,2021-08-03
4731,401,EUR,Refund,Credit Card,Completed,399,2023-04-20
4732,2927,USD,Purchase,PayPal,Completed,9833,2020-08-10
4733,1267,GBP,Refund,Debit Card,Completed,10053,2023-12-31
4734,4023,USD,Purchase,PayPal,Refunded,6603,2021-06-03
4735,1484,USD,Refund,Credit Card,Completed,1742,2022-02-09
4736,1137,USD,Refund,PayPal,Completed,6139,2022-10-22
4737,2693,EUR,Purchase,PayPal,Completed,5022,2021-04-05
4738,1102,GBP,Purchase,Credit Card,Completed,3488,2020-03-01
4739,1237,EUR,Refund,Debit Card,Refunded,5529,2022-10-09
4740,4941,GBP,Refund,PayPal,Pending,9845,2020-03-28
4741,2690,GBP,Purchase,Debit Card,Refunded,6640,2020-11-30
4742,3408,USD,Purchase,Debit Card,Pending,8152,2021-10-23
4743,814,EUR,Refund,PayPal,Refunded,7493,2022-01-30
4744,4313,GBP,Refund,PayPal,Completed,3939,2021-02-07
4745,1788,GBP,Refund,PayPal,Pending,1148,2021-10-31
4746,813,GBP,Refund,Debit Card,Refunded,8392,2022-07-19
4747,1656,GBP,Purchase,PayPal,Completed,1978,2024-08-24
4748,2723,EUR,Purchase,PayPal,Pending,1680,2020-04-25
4749,633,EUR,Purchase,Debit Card,Pending,7672,2021-08-11
4750,4094,USD,Refund,Credit Card,Refunded,10515,2022-10-08
4751,1477,GBP,Purchase,Credit Card,Pending,2967,2021-09-20
4752,1948,USD,Refund,Credit Card,Pending,10721,2021-12-26
4753,1041,USD,Purchase,PayPal,Refunded,1477,2022-03-07
4754,3485,GBP,Purchase,Credit Card,Pending,3565,2022-07-05
4755,168,EUR,Purchase,Debit Card,Pending,1245,2024-02-24
4756,2132,EUR,Purchase,Credit Card,Pending,2780,2024-07-25
4757,1868,USD,Refund,PayPal,Completed,454,2023-09-26
4758,4415,EUR,Purchase,PayPal,Refunded,9703,2024-06-27
4759,4536,GBP,Refund,Credit Card,Completed,9122,2021-07-16
4760,2156,EUR,Purchase,Credit Card,Completed,551,2020-06-09
4761,4459,USD,Refund,PayPal,Refunded,948,2022-02-07
4762,2963,GBP,Purchase,Credit Card,Refunded,5895,2021-02-22
4763,2661,USD,Purchase,Debit Card,Refunded,4799,2023-05-05
4764,3518,EUR,Refund,Credit Card,Pending,8141,2021-07-11
4765,3880,GBP,Purchase,Credit Card,Pending,7487,2023-03-08
4766,3593,USD,Refund,Debit Card,Completed,7157,2020-09-04
4767,3427,USD,Purchase,Credit Card,Refunded,10443,2021-04-25
4768,2783,GBP,Refund,Credit Card,Pending,9799,2022-11-16
4769,2594,EUR,Purchase,Debit Card,Refunded,3034,2022-09-18
4770,2908,EUR,Refund,Credit Card,Refunded,2996,2024-07-29
4771,1805,USD,Refund,Debit Card,Completed,3293,2020-06-09
4772,1100,GBP,Purchase,Debit Card,Refunded,8131,2022-11-24
4773,3448,EUR,Refund,Debit Card,Completed,4341,2024-05-03
4774,2922,USD,Purchase,Debit Card,Refunded,6117,2023-04-22
4775,3432,EUR,Purchase,Debit Card,Pending,8925,2023-02-04
4776,1653,USD,Purchase,Credit Card,Refunded,4371,2020-01-22
4777,1819,USD,Refund,PayPal,Refunded,1180,2020-10-05
4778,4695,USD,Purchase,Debit Card,Completed,11,2020-04-27
4779,1429,USD,Purchase,Credit Card,Pending,3163,2022-08-17
4780,4974,GBP,Refund,Debit Card,Completed,6140,2024-09-04
4781,4613,EUR,Refund,PayPal,Pending,4410,2023-04-17
4782,4807,EUR,Refund,Credit Card,Refunded,7942,2020-12-18
4783,3072,GBP,Purchase,PayPal,Pending,6355,2023-06-28
4784,4581,EUR,Refund,Credit Card,Pending,1415,2023-11-15
4785,983,USD,Purchase,PayPal,Pending,3238,2024-03-11
4786,2895,GBP,Refund,PayPal,Refunded,7036,2020-06-07
4787,3505,EUR,Refund,PayPal,Refunded,897,2021-07-27
4788,42,EUR,Refund,Debit Card,Pending,5126,2023-09-12
4789,3353,GBP,Purchase,PayPal,Refunded,1295,2020-12-07
4790,2721,USD,Purchase,Debit Card,Completed,10594,2020-09-24
4791,4526,GBP,Purchase,Credit Card,Refunded,10202,2020-08-03
4792,3428,USD,Refund,Debit Card,Pending,1416,2023-07-03
4793,4028,USD,Refund,PayPal,Pending,6388,2022-12-18
4794,3102,GBP,Purchase,PayPal,Pending,3397,2023-03-22
4795,3598,EUR,Refund,PayPal,Pending,1654,2023-12-02
4796,4600,GBP,Purchase,Credit Card,Refunded,3007,2021-03-06
4797,4469,USD,Purchase,Credit Card,Refunded,7014,2022-10-11
4798,317,GBP,Purchase,Credit Card,Pending,6482,2020-06-14
4799,3675,USD,Purchase,PayPal,Refunded,7788,2023-05-07
4800,4661,EUR,Refund,PayPal,Refunded,1816,2022-07-20
4801,293,EUR,Purchase,Debit Card,Refunded,3549,2021-07-26
4802,2818,USD,Refund,Debit Card,Refunded,2238,2022-01-12
4803,645,USD,Purchase,PayPal,Refunded,2472,2022-05-25
4804,1669,EUR,Purchase,Credit Card,Pending,10489,2022-12-20
4805,2598,GBP,Refund,PayPal,Completed,10303,2023-08-17
4806,29,USD,Refund,PayPal,Pending,6230,2022-02-18
4807,2520,EUR,Purchase,Debit Card,Pending,8575,2020-04-25
4808,4831,EUR,Purchase,Credit Card,Pending,6085,2020-04-12
4809,3084,EUR,Refund,Debit Card,Refunded,8342,2024-07-25
4810,4308,GBP,Refund,Credit Card,Refunded,3357,2022-12-22
4811,1326,EUR,Refund,Credit Card,Refunded,9415,2021-03-25
4812,1585,USD,Purchase,Credit Card,Refunded,5421,2020-06-05
4813,1303,USD,Purchase,Credit Card,Refunded,8732,2022-01-01
4814,3644,GBP,Refund,PayPal,Refunded,1902,2021-10-16
4815,558,USD,Purchase,Debit Card,Completed,6463,2021-05-07
4816,4102,GBP,Refund,Credit Card,Completed,2988,2020-04-17
4817,1422,GBP,Purchase,PayPal,Completed,4090,2020-02-26
4818,819,EUR,Refund,Credit Card,Refunded,840,2021-05-27
4819,1532,USD,Refund,PayPal,Refunded,5592,2022-11-03
4820,1538,GBP,Purchase,Debit Card,Completed,4585,2023-04-02
4821,4466,EUR,Purchase,Credit Card,Completed,4295,2020-05-07
4822,1533,EUR,Refund,PayPal,Completed,9189,2023-06-10
4823,2514,GBP,Refund,Credit Card,Refunded,4109,2023-01-26
4824,2465,GBP,Purchase,Debit Card,Pending,2249,2020-12-03
4825,4734,GBP,Purchase,Debit Card,Pending,8545,2022-09-08
4826,577,USD,Refund,Credit Card,Pending,5148,2022-04-08
4827,3760,EUR,Refund,PayPal,Completed,9199,2024-04-17
4828,1320,GBP,Purchase,PayPal,Pending,572,2023-02-19
4829,2513,EUR,Refund,Credit Card,Completed,7155,2022-04-14
4830,4985,USD,Purchase,Credit Card,Refunded,6106,2022-01-19
4831,3370,EUR,Purchase,Credit Card,Refunded,10887,2022-07-28
4832,2499,GBP,Refund,PayPal,Pending,4025,2021-07-20
4833,1396,USD,Refund,PayPal,Refunded,3401,2020-07-03
4834,3774,GBP,Purchase,Credit Card,Pending,7321,2020-06-24
4835,385,EUR,Purchase,PayPal,Completed,9222,2024-09-10
4836,3595,USD,Purchase,Debit Card,Refunded,7771,2020-12-30
4837,810,EUR,Refund,Debit Card,Completed,10184,2021-09-06
4838,4075,GBP,Purchase,PayPal,Refunded,3525,2024-01-04
4839,4971,USD,Purchase,PayPal,Pending,6896,2020-12-10
4840,4429,USD,Purchase,PayPal,Refunded,9363,2024-01-31
4841,3407,EUR,Purchase,PayPal,Pending,2539,2021-01-10
4842,3896,GBP,Purchase,Credit Card,Completed,9127,2022-07-31
4843,1336,USD,Refund,Credit Card,Refunded,3219,2023-03-31
4844,3567,EUR,Refund,Credit Card,Completed,5677,2021-03-26
4845,2626,EUR,Refund,Credit Card,Refunded,9155,2022-02-14
4846,1386,USD,Purchase,PayPal,Refunded,3868,2022-11-10
4847,2540,USD,Refund,Credit Card,Refunded,4909,2021-03-23
4848,4515,USD,Purchase,PayPal,Refunded,9821,2020-09-04
4849,2497,GBP,Refund,PayPal,Completed,9492,2023-06-05
4850,3000,GBP,Purchase,PayPal,Refunded,523,2022-01-10
4851,1937,GBP,Purchase,Debit Card,Refunded,7307,2020-01-01
4852,874,GBP,Purchase,Credit Card,Completed,7189,2020-10-05
4853,273,USD,Refund,PayPal,Pending,9553,2023-12-03
4854,4610,GBP,Purchase,Credit Card,Pending,7822,2022-07-13
4855,3050,EUR,Purchase,PayPal,Refunded,4371,2020-01-22
4856,3312,GBP,Purchase,Debit Card,Pending,133,2024-02-28
4857,4802,USD,Refund,PayPal,Refunded,3104,2023-01-06
4858,2538,USD,Purchase,PayPal,Completed,10133,2024-07-20
4859,3826,GBP,Purchase,Credit Card,Refunded,5508,2022-05-04
4860,3993,EUR,Purchase,Credit Card,Completed,10459,2024-06-11
4861,1174,GBP,Refund,Debit Card,Refunded,9951,2024-01-02
4862,3762,USD,Refund,PayPal,Refunded,7886,2020-05-19
4863,2009,EUR,Refund,Debit Card,Completed,1192,2020-01-21
4864,3637,USD,Refund,Debit Card,Refunded,6123,2020-10-30
4865,694,USD,Purchase,PayPal,Completed,4353,2022-06-01
4866,3875,EUR,Purchase,PayPal,Completed,6042,2022-10-14
4867,3490,GBP,Refund,Debit Card,Refunded,4621,2022-08-09
4868,1833,GBP,Purchase,Debit Card,Refunded,13,2024-09-18
4869,1957,USD,Purchase,Credit Card,Pending,4836,2024-07-30
4870,2567,EUR,Refund,PayPal,Refunded,9173,2022-07-08
4871,3940,EUR,Purchase,PayPal,Pending,9717,2023-08-26
4872,451,USD,Refund,Debit Card,Pending,3915,2021-04-14
4873,2880,GBP,Purchase,Debit Card,Pending,889,2020-02-15
4874,4662,EUR,Refund,Debit Card,Completed,741,2021-12-23
4875,1824,USD,Refund,Debit Card,Completed,1065,2024-07-23
4876,1002,USD,Purchase,PayPal,Completed,4570,2023-12-11
4877,3623,EUR,Purchase,Credit Card,Refunded,10053,2023-12-31
4878,2831,USD,Refund,Credit Card,Refunded,10523,2022-09-10
4879,2255,GBP,Refund,Debit Card,Completed,1891,2021-03-30
4880,3236,GBP,Purchase,Credit Card,Pending,5335,2024-01-20
4881,2531,GBP,Purchase,PayPal,Refunded,8602,2020-05-06
4882,2215,GBP,Refund,Debit Card,Pending,783,2022-05-28
4883,1115,EUR,Purchase,Credit Card,Refunded,2442,2024-04-01
4884,1678,USD,Refund,Debit Card,Refunded,4028,2024-03-26
4885,586,EUR,Purchase,Debit Card,Refunded,9613,2020-04-27
4886,2312,GBP,Refund,PayPal,Refunded,6614,2024-01-15
4887,2927,USD,Purchase,PayPal,Completed,9968,2023-05-10
4888,4214,USD,Refund,Debit Card,Pending,1315,2022-10-09
4889,355,USD,Refund,Credit Card,Refunded,2225,2021-02-02
4890,2771,GBP,Refund,Credit Card,Refunded,1545,2023-06-10
4891,2678,GBP,Refund,Debit Card,Refunded,774,2022-11-14
4892,2704,GBP,Purchase,Debit Card,Completed,10792,2021-04-27
4893,3462,GBP,Purchase,Credit Card,Completed,9633,2020-12-18
4894,4205,USD,Purchase,Debit Card,Completed,7656,2022-12-27
4895,2442,GBP,Refund,Credit Card,Completed,6999,2020-06-04
4896,4252,EUR,Refund,PayPal,Refunded,5553,2020-05-04
4897,2345,EUR,Purchase,Debit Card,Completed,6527,2022-08-16
4898,1503,GBP,Purchase,Credit Card,Pending,2642,2024-08-11
4899,291,GBP,Purchase,Credit Card,Refunded,5686,2020-06-16
4900,2997,USD,Purchase,Debit Card,Refunded,9367,2024-01-08
4901,2078,EUR,Purchase,Credit Card,Refunded,10244,2022-12-06
4902,1982,EUR,Refund,Credit Card,Completed,3600,2022-03-07
4903,3017,USD,Refund,Credit Card,Pending,1251,2021-01-02
4904,3464,GBP,Refund,Debit Card,Refunded,7092,2020-06-19
4905,1817,USD,Refund,PayPal,Completed,7281,2023-03-27
4906,522,GBP,Purchase,PayPal,Completed,3682,2022-07-30
4907,4876,USD,Refund,PayPal,Pending,6273,2022-07-15
4908,2109,USD,Purchase,Credit Card,Pending,6000,2021-12-16
4909,258,USD,Purchase,PayPal,Refunded,9668,2023-04-28
4910,189,GBP,Purchase,Debit Card,Pending,915,2023-09-21
4911,935,EUR,Purchase,Credit Card,Pending,8447,2024-05-21
4912,4520,EUR,Refund,Credit Card,Pending,1246,2022-11-13
4913,4507,GBP,Purchase,PayPal,Completed,8730,2020-08-03
4914,256,EUR,Refund,PayPal,Completed,6688,2021-02-24
4915,3558,EUR,Refund,PayPal,Pending,1604,2023-01-02
4916,4901,USD,Refund,Credit Card,Completed,4507,2023-05-06
4917,1158,GBP,Refund,Debit Card,Completed,4127,2024-02-18
4918,3199,GBP,Refund,Credit Card,Refunded,10896,2023-02-18
4919,1220,EUR,Refund,Credit Card,Completed,3955,2023-03-14
4920,1373,EUR,Refund,Credit Card,Completed,3831,2021-12-26
4921,2985,EUR,Purchase,Credit Card,Pending,4952,2024-01-05
4922,600,EUR,Purchase,Credit Card,Completed,2286,2020-03-22
4923,279,GBP,Refund,PayPal,Pending,3706,2021-04-23
4924,3265,EUR,Purchase,Credit Card,Pending,493,2021-05-17
4925,1585,EUR,Purchase,Credit Card,Completed,1482,2023-07-29
4926,1611,EUR,Purchase,PayPal,Completed,3900,2020-12-07
4927,2377,EUR,Purchase,PayPal,Pending,6069,2021-02-15
4928,4634,USD,Purchase,Debit Card,Refunded,10360,2022-03-12
4929,1705,USD,Refund,PayPal,Refunded,10095,2024-09-25
4930,1587,GBP,Purchase,Credit Card,Completed,654,2020-01-13
4931,180,USD,Purchase,PayPal,Pending,10323,2023-08-19
4932,2079,USD,Refund,Credit Card,Pending,5704,2023-01-17
4933,4373,EUR,Purchase,PayPal,Refunded,7238,2022-12-29
4934,3345,GBP,Purchase,PayPal,Pending,8978,2020-07-26
4935,2327,USD,Refund,PayPal,Pending,7541,2021-04-16
4936,447,EUR,Refund,PayPal,Pending,5268,2022-11-27
4937,4328,GBP,Purchase,PayPal,Completed,10873,2020-08-02
4938,2625,EUR,Purchase,PayPal,Completed,7133,2021-10-11
4939,3183,EUR,Refund,Debit Card,Refunded,7976,2022-04-26
4940,3403,GBP,Purchase,PayPal,Refunded,4252,2022-09-16
4941,277,GBP,Purchase,PayPal,Refunded,4794,2024-09-27
4942,3054,USD,Purchase,PayPal,Completed,6030,2022-08-20
4943,2079,USD,Refund,Credit Card,Pending,8541,2020-02-11
4944,1922,EUR,Purchase,PayPal,Pending,1913,2022-07-03
4945,3483,USD,Purchase,Debit Card,Completed,4784,2021-07-28
4946,4188,USD,Refund,Credit Card,Completed,4925,2023-09-10
4947,714,EUR,Purchase,PayPal,Pending,639,2022-04-12
4948,771,EUR,Purchase,Debit Card,Refunded,9657,2023-05-25
4949,4587,EUR,Refund,Debit Card,Pending,4562,2023-04-02
4950,1020,EUR,Purchase,PayPal,Pending,6223,2022-02-17
4951,1071,GBP,Refund,Credit Card,Refunded,3587,2022-10-22
4952,3197,EUR,Purchase,PayPal,Pending,4079,2020-11-01
4953,2088,USD,Refund,Debit Card,Pending,7890,2021-12-29
4954,426,GBP,Purchase,PayPal,Refunded,9429,2024-05-08
4955,2290,GBP,Refund,Debit Card,Pending,8475,2023-10-17
4956,1088,GBP,Refund,Credit Card,Refunded,4644,2022-09-19
4957,3838,USD,Purchase,Credit Card,Pending,10677,2022-09-23
4958,4349,USD,Purchase,Debit Card,Refunded,6222,2021-10-11
4959,620,GBP,Purchase,Debit Card,Refunded,6978,2021-06-30
4960,4140,EUR,Purchase,Debit Card,Refunded,5506,2024-02-25
4961,2526,GBP,Purchase,Debit Card,Refunded,4824,2022-09-27
4962,3428,USD,Refund,Credit Card,Completed,7562,2020-01-25
4963,4392,EUR,Refund,Credit Card,Pending,2551,2024-03-17
4964,3439,USD,Purchase,PayPal,Completed,9637,2023-04-03
4965,4620,GBP,Purchase,PayPal,Pending,403,2021-09-09
4966,2657,GBP,Purchase,PayPal,Refunded,10704,2023-04-15
4967,2964,USD,Purchase,Credit Card,Pending,2629,2020-02-11
4968,558,EUR,Purchase,Debit Card,Completed,1150,2022-02-11
4969,2776,USD,Purchase,PayPal,Completed,2687,2020-04-29
4970,428,USD,Purchase,PayPal,Completed,8570,2023-11-12
4971,585,USD,Purchase,Debit Card,Pending,8367,2024-02-25
4972,3266,EUR,Purchase,Debit Card,Refunded,9345,2022-08-12
4973,3646,USD,Purchase,PayPal,Refunded,3784,2023-12-18
4974,581,USD,Purchase,Debit Card,Pending,2600,2021-07-05
4975,935,GBP,Purchase,PayPal,Completed,7860,2022-07-15
4976,4937,GBP,Purchase,PayPal,Refunded,9506,2020-04-14
4977,332,EUR,Purchase,Credit Card,Completed,9542,2020-04-16
4978,349,USD,Purchase,PayPal,Refunded,8094,2020-07-14
4979,3090,USD,Refund,PayPal,Refunded,3785,2022-03-26
4980,579,GBP,Refund,PayPal,Refunded,649,2022-08-01
4981,4741,EUR,Refund,Debit Card,Refunded,1990,2020-02-13
4982,112,GBP,Purchase,Debit Card,Completed,37,2023-04-30
4983,2836,GBP,Refund,Credit Card,Completed,3564,2022-01-18
4984,3886,USD,Refund,Credit Card,Refunded,9448,2021-03-01
4985,4912,USD,Purchase,Credit Card,Pending,4105,2023-06-19
4986,259,EUR,Purchase,Debit Card,Pending,1140,2022-07-20
4987,3106,USD,Refund,Credit Card,Completed,3440,2021-10-15
4988,1016,USD,Purchase,Credit Card,Completed,3398,2024-01-31
4989,1220,GBP,Purchase,Credit Card,Pending,1307,2022-02-19
4990,470,USD,Purchase,PayPal,Completed,2877,2021-09-14
4991,3021,GBP,Refund,Credit Card,Refunded,488,2021-07-17
4992,3688,EUR,Purchase,Debit Card,Refunded,2245,2024-02-07
4993,105,EUR,Purchase,PayPal,Pending,8756,2022-10-24
4994,3084,GBP,Refund,Debit Card,Pending,10965,2021-03-12
4995,3033,EUR,Refund,PayPal,Completed,6906,2023-07-12
4996,1139,EUR,Refund,Debit Card,Pending,7167,2024-09-05
4997,4572,EUR,Purchase,Debit Card,Pending,7635,2023-01-04
4998,3431,USD,Purchase,Debit Card,Refunded,3558,2024-02-13
4999,522,EUR,Purchase,Debit Card,Completed,3761,2020-09-27
5000,2806,EUR,Purchase,Credit Card,Refunded,3526,2021-04-25
5001,3702,EUR,Refund,Debit Card,Refunded,7754,2020-10-30
5002,3361,USD,Purchase,PayPal,Completed,1091,2020-07-29
5003,957,EUR,Refund,Credit Card,Completed,8664,2021-09-18
5004,566,EUR,Purchase,Credit Card,Refunded,2878,2023-10-21
5005,1660,GBP,Purchase,Credit Card,Pending,5724,2020-11-30
5006,1829,EUR,Refund,Debit Card,Completed,8520,2023-05-18
5007,3425,USD,Refund,Debit Card,Completed,9828,2022-08-27
5008,1390,USD,Refund,Debit Card,Completed,9580,2023-12-20
5009,3232,USD,Purchase,Credit Card,Refunded,3347,2022-04-16
5010,3280,EUR,Purchase,PayPal,Refunded,1265,2020-06-28
5011,340,EUR,Refund,PayPal,Refunded,1205,2020-11-15
5012,2500,EUR,Refund,Debit Card,Completed,1644,2020-06-27
5013,2049,GBP,Refund,PayPal,Pending,5140,2023-03-22
5014,3569,EUR,Refund,Credit Card,Pending,7760,2022-11-23
5015,907,USD,Purchase,Debit Card,Pending,4760,2020-11-27
5016,887,GBP,Refund,Debit Card,Completed,7171,2020-10-23
5017,3677,EUR,Refund,PayPal,Pending,1494,2023-06-19
5018,4937,USD,Purchase,Credit Card,Completed,3156,2022-05-02
5019,867,USD,Refund,Credit Card,Completed,83,2024-01-15
5020,1287,GBP,Purchase,Debit Card,Refunded,8665,2023-01-07
5021,983,EUR,Refund,Debit Card,Completed,5984,2021-05-04
5022,2782,GBP,Refund,Credit Card,Refunded,4554,2020-01-30
5023,3160,EUR,Purchase,Credit Card,Refunded,2569,2021-08-28
5024,4847,GBP,Purchase,PayPal,Completed,5711,2024-09-08
5025,1222,USD,Refund,Credit Card,Pending,958,2023-10-07
5026,4739,EUR,Refund,PayPal,Pending,1118,2023-05-29
5027,4098,USD,Refund,PayPal,Pending,5769,2023-08-25
5028,2501,GBP,Refund,Credit Card,Refunded,7033,2022-07-02
5029,12,EUR,Refund,Credit Card,Completed,5198,2023-01-28
5030,2872,EUR,Purchase,PayPal,Completed,3631,2023-11-17
5031,2676,USD,Purchase,Debit Card,Pending,4517,2020-08-06
5032,3358,EUR,Refund,Credit Card,Completed,7687,2024-08-06
5033,4741,EUR,Refund,PayPal,Refunded,3360,2020-06-29
5034,4663,GBP,Refund,PayPal,Pending,8903,2021-05-28
5035,2283,EUR,Refund,PayPal,Refunded,6257,2023-08-01
5036,2393,GBP,Purchase,Credit Card,Refunded,919,2023-08-21
5037,2336,EUR,Purchase,Credit Card,Completed,5673,2023-08-07
5038,3083,GBP,Refund,Debit Card,Pending,1250,2024-03-17
5039,3938,GBP,Purchase,Credit Card,Completed,1991,2020-11-27
5040,3870,GBP,Refund,Credit Card,Completed,87,2022-11-04
5041,3520,GBP,Purchase,Debit Card,Completed,509,2023-04-06
5042,4652,GBP,Purchase,Credit Card,Refunded,6328,2021-10-01
5043,1635,EUR,Refund,Credit Card,Completed,8619,2020-09-18
5044,2350,USD,Purchase,PayPal,Completed,10996,2023-07-14
5045,825,USD,Refund,Credit Card,Pending,8998,2021-11-06
5046,1901,USD,Refund,Debit Card,Pending,2774,2020-11-05
5047,1651,EUR,Purchase,PayPal,Completed,2840,2022-10-20
5048,4560,USD,Purchase,Debit Card,Completed,6976,2021-04-17
5049,3796,EUR,Refund,Credit Card,Pending,1289,2024-09-26
5050,3077,EUR,Refund,Debit Card,Pending,8388,2021-09-26
5051,4296,USD,Refund,PayPal,Completed,6170,2021-08-04
5052,4037,EUR,Refund,PayPal,Refunded,2203,2022-05-28
